,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,expirationDate,type
3527,NVDA260618C00007000,2024-12-09 14:56:53+00:00,7.0,133.83,132.05,136.4,0.0,0.0,8.0,71.0,1.5576193994140621,True,REGULAR,USD,2026-06-18,call
3528,NVDA260618C00008000,2024-12-13 15:21:41+00:00,8.0,131.89,131.1,135.45,0.0,0.0,1.0,138.0,1.4873072509765624,True,REGULAR,USD,2026-06-18,call
3529,NVDA260618C00009000,2024-10-30 14:43:54+00:00,9.0,132.22,128.2,133.75,0.0,0.0,3.0,0.0,1.7895518334960938,True,REGULAR,USD,2026-06-18,call
3530,NVDA260618C00010000,2024-12-19 15:50:20+00:00,10.0,122.89,129.85,133.25,0.0,0.0,2.0,247.0,1.421877890625,True,REGULAR,USD,2026-06-18,call
3531,NVDA260618C00011000,2024-07-03 15:32:38+00:00,11.0,116.21,95.25,100.0,0.0,0.0,13.0,620.0,1.0000000000000003e-05,True,REGULAR,USD,2026-06-18,call
3532,NVDA260618C00012000,2024-12-16 19:03:41+00:00,12.0,121.01,128.3,131.1,0.0,0.0,1.0,673.0,1.3398470507812497,True,REGULAR,USD,2026-06-18,call
3533,NVDA260618C00013000,2024-08-15 18:24:24+00:00,13.0,110.0,104.7,110.0,0.0,0.0,8.0,287.0,1.0000000000000003e-05,True,REGULAR,USD,2026-06-18,call
3534,NVDA260618C00014000,2024-08-02 18:05:02+00:00,14.0,93.55,98.0,113.85,0.0,0.0,2.0,2.0,1.0000000000000003e-05,True,REGULAR,USD,2026-06-18,call
3535,NVDA260618C00015000,2024-08-21 18:41:04+00:00,15.0,115.61,99.4,105.85,0.0,0.0,5.0,33.0,1.0000000000000003e-05,True,REGULAR,USD,2026-06-18,call
3536,NVDA260618C00016000,2024-06-17 04:06:18+00:00,16.0,39.09,,,0.0,0.0,,,0.0,True,REGULAR,USD,2026-06-18,call
3537,NVDA260618C00017000,2024-08-02 16:54:12+00:00,17.0,91.4,95.0,110.6,0.0,0.0,120.0,140.0,1.0000000000000003e-05,True,REGULAR,USD,2026-06-18,call
3538,NVDA260618C00018000,2024-12-18 16:08:47+00:00,18.0,120.99,122.5,126.05,0.0,0.0,5.0,171.0,1.1840861108398437,True,REGULAR,USD,2026-06-18,call
3539,NVDA260618C00019000,2024-11-20 20:43:30+00:00,19.0,129.2,116.25,125.0,0.0,0.0,20.0,89.0,1.367434803466797,True,REGULAR,USD,2026-06-18,call
3540,NVDA260618C00020000,2024-11-11 15:00:35+00:00,20.0,126.58,118.55,122.55,0.0,0.0,10.0,119.0,0.788088056640625,True,REGULAR,USD,2026-06-18,call
3541,NVDA260618C00021000,2024-11-15 20:17:30+00:00,21.0,124.05,114.45,123.2,0.0,0.0,50.0,165.0,1.311771019287109,True,REGULAR,USD,2026-06-18,call
3542,NVDA260618C00022000,2024-12-26 19:15:52+00:00,22.0,120.53,119.45,121.55,7.6299973,6.7581906,2.0,243.0,1.087895185546875,True,REGULAR,USD,2026-06-18,call
3543,NVDA260618C00023000,2024-11-08 15:33:39+00:00,23.0,127.15,114.7,117.85,0.0,0.0,9.0,280.0,0.8090839404296875,True,REGULAR,USD,2026-06-18,call
3544,NVDA260618C00024000,2024-11-06 18:02:31+00:00,24.0,124.55,119.75,122.6,0.0,0.0,210.0,384.0,1.3012730249023434,True,REGULAR,USD,2026-06-18,call
3545,NVDA260618C00025000,2024-12-19 17:37:45+00:00,25.0,109.9,116.9,119.25,0.0,0.0,10.0,406.0,1.0712937060546879,True,REGULAR,USD,2026-06-18,call
3546,NVDA260618C00026000,2024-11-14 18:15:09+00:00,26.0,124.79,109.8,112.8,0.0,0.0,80.0,380.0,1.0000000000000003e-05,True,REGULAR,USD,2026-06-18,call
3547,NVDA260618C00027000,2024-11-25 15:28:46+00:00,27.0,114.5,115.05,117.5,0.0,0.0,5.0,175.0,1.041264559326172,True,REGULAR,USD,2026-06-18,call
3548,NVDA260618C00028000,2024-08-28 14:46:39+00:00,28.0,101.02,94.9,98.8,0.0,0.0,1.0,541.0,1.0000000000000003e-05,True,REGULAR,USD,2026-06-18,call
3549,NVDA260618C00029000,2024-12-09 20:41:30+00:00,29.0,113.7,112.3,116.6,0.0,0.0,1.0,104.0,1.0108692034912108,True,REGULAR,USD,2026-06-18,call
3550,NVDA260618C00030000,2024-12-23 18:10:59+00:00,30.0,112.14,112.25,114.25,0.0,0.0,2.0,815.0,0.9714358325195311,True,REGULAR,USD,2026-06-18,call
3551,NVDA260618C00031000,2024-12-23 18:51:36+00:00,31.0,111.05,110.8,113.6,0.0,0.0,1.0,2693.0,0.9464116687011719,True,REGULAR,USD,2026-06-18,call
3552,NVDA260618C00032000,2024-05-23 13:43:37+00:00,32.0,75.5,91.5,106.5,0.0,0.0,,280.0,1.0000000000000003e-05,True,REGULAR,USD,2026-06-18,call
3553,NVDA260618C00033000,2024-12-17 15:13:53+00:00,33.0,99.0,109.75,111.75,0.0,0.0,1.0,35.0,0.9519047778320311,True,REGULAR,USD,2026-06-18,call
3554,NVDA260618C00034000,2024-11-21 18:56:48+00:00,34.0,117.08,102.85,110.0,0.0,0.0,10.0,123.0,0.5385788330078126,True,REGULAR,USD,2026-06-18,call
3555,NVDA260618C00035000,2024-12-23 20:15:43+00:00,35.0,107.78,107.5,110.3,0.0,0.0,2.0,541.0,0.9251716467285156,True,REGULAR,USD,2026-06-18,call
3556,NVDA260618C00036000,2024-11-19 19:15:09+00:00,36.0,113.94,101.1,109.3,0.0,0.0,60.0,197.0,0.6616244775390626,True,REGULAR,USD,2026-06-18,call
3557,NVDA260618C00037000,2024-12-09 14:59:29+00:00,37.0,106.4,106.45,107.45,0.0,0.0,1.0,372.0,0.8928233374023438,True,REGULAR,USD,2026-06-18,call
3558,NVDA260618C00038000,2024-12-12 15:12:18+00:00,38.0,101.96,105.6,106.55,0.0,0.0,2.0,1582.0,0.8842785009765625,True,REGULAR,USD,2026-06-18,call
3559,NVDA260618C00039000,2024-12-13 16:05:34+00:00,39.0,99.15,104.75,105.6,0.0,0.0,2.0,260.0,0.8742688354492187,True,REGULAR,USD,2026-06-18,call
3560,NVDA260618C00040000,2024-12-24 17:20:06+00:00,40.0,105.21,104.05,104.65,0.0,0.0,2.0,4995.0,0.86914193359375,True,REGULAR,USD,2026-06-18,call
3561,NVDA260618C00041000,2024-12-20 18:12:24+00:00,41.0,98.0,103.05,103.85,0.0,0.0,12.0,119.0,0.8592543371582031,True,REGULAR,USD,2026-06-18,call
3562,NVDA260618C00042000,2024-12-18 14:44:38+00:00,42.0,97.6,102.35,102.95,0.0,0.0,4.0,1042.0,0.8557143334960937,True,REGULAR,USD,2026-06-18,call
3563,NVDA260618C00043000,2024-12-26 15:22:24+00:00,43.0,99.86,101.55,102.05,0.26000214,0.26104632,1.0,311.0,0.8488784643554688,True,REGULAR,USD,2026-06-18,call
3564,NVDA260618C00044000,2024-12-11 20:26:17+00:00,44.0,100.0,100.35,101.2,0.0,0.0,30.0,491.0,0.8322770678710936,True,REGULAR,USD,2026-06-18,call
3565,NVDA260618C00045000,2024-12-16 14:35:42+00:00,45.0,91.9,99.4,100.2,0.0,0.0,20.0,933.0,0.8188494677734374,True,REGULAR,USD,2026-06-18,call
3566,NVDA260618C00046000,2024-12-18 17:05:38+00:00,46.0,94.32,98.6,99.4,0.0,0.0,1.0,409.0,0.8153094641113281,True,REGULAR,USD,2026-06-18,call
3567,NVDA260618C00047000,2024-11-22 14:51:50+00:00,47.0,102.38,97.3,98.2,0.0,0.0,20.0,879.0,0.7875387457275391,True,REGULAR,USD,2026-06-18,call
3568,NVDA260618C00048000,2024-12-17 20:10:16+00:00,48.0,87.3,96.85,97.65,0.0,0.0,5.0,972.0,0.8001728967285155,True,REGULAR,USD,2026-06-18,call
3569,NVDA260618C00049000,2024-12-26 16:02:04+00:00,49.0,96.2,95.85,96.8,-2.0,-2.03666,20.0,1621.0,0.7901632312011719,True,REGULAR,USD,2026-06-18,call
3570,NVDA260618C00050000,2024-12-24 16:03:11+00:00,50.0,97.06,95.2,95.9,0.0,0.0,5.0,1362.0,0.7878439184570312,True,REGULAR,USD,2026-06-18,call
3571,NVDA260618C00051000,2024-12-04 19:57:00+00:00,51.0,100.04,94.25,95.05,0.0,0.0,10.0,667.0,0.77929908203125,True,REGULAR,USD,2026-06-18,call
3572,NVDA260618C00052000,2024-11-21 15:01:48+00:00,52.0,98.45,87.1,90.9,0.0,0.0,2.0,477.0,0.6203651245117189,True,REGULAR,USD,2026-06-18,call
3573,NVDA260618C00053000,2024-12-16 15:42:59+00:00,53.0,85.14,92.5,93.3,0.0,0.0,4.0,1368.0,0.764772860107422,True,REGULAR,USD,2026-06-18,call
3574,NVDA260618C00054000,2024-12-03 18:58:53+00:00,54.0,91.5,91.75,92.45,0.0,0.0,5.0,224.0,0.7609887182617189,True,REGULAR,USD,2026-06-18,call
3575,NVDA260618C00055000,2024-12-26 19:20:55+00:00,55.0,91.55,90.85,91.55,5.0699997,5.8626266,5.0,722.0,0.7527490545654296,True,REGULAR,USD,2026-06-18,call
3576,NVDA260618C00056000,2024-11-20 20:58:51+00:00,56.0,97.12,83.65,89.25,0.0,0.0,5.0,420.0,0.5521285021972657,True,REGULAR,USD,2026-06-18,call
3577,NVDA260618C00057000,2024-12-26 17:28:17+00:00,57.0,89.44,89.25,89.9,3.540001,4.121072,10.0,197.0,0.7439600799560546,True,REGULAR,USD,2026-06-18,call
3578,NVDA260618C00058000,2024-12-26 18:49:07+00:00,58.0,89.0,88.5,89.05,-1.0999985,-1.220864,40.0,598.0,0.7399928344726561,True,REGULAR,USD,2026-06-18,call
3579,NVDA260618C00059000,2024-12-26 14:44:21+00:00,59.0,88.04,87.45,88.2,5.1100006,6.1618237,5.0,220.0,0.729922134399414,True,REGULAR,USD,2026-06-18,call
3580,NVDA260618C00060000,2024-12-23 18:23:41+00:00,60.0,86.15,86.65,87.3,0.0,0.0,1.0,1597.0,0.7240017834472656,True,REGULAR,USD,2026-06-18,call
3581,NVDA260618C00061000,2024-12-13 19:54:53+00:00,61.0,80.26,85.9,86.5,0.0,0.0,2.0,275.0,0.7209500561523439,True,REGULAR,USD,2026-06-18,call
3582,NVDA260618C00062000,2024-12-19 19:00:54+00:00,62.0,78.88,85.1,85.7,0.0,0.0,5.0,618.0,0.7169217761230469,True,REGULAR,USD,2026-06-18,call
3583,NVDA260618C00063000,2024-12-06 19:15:23+00:00,63.0,86.8,84.2,84.85,0.0,0.0,2.0,337.0,0.7100248724365235,True,REGULAR,USD,2026-06-18,call
3584,NVDA260618C00064000,2024-12-05 15:28:06+00:00,64.0,88.05,83.3,84.05,0.0,0.0,1.0,300.0,0.7041045214843751,True,REGULAR,USD,2026-06-18,call
3585,NVDA260618C00065000,2024-12-20 20:59:45+00:00,65.0,78.13,82.55,83.15,0.0,0.0,5.0,800.0,0.6990996887207033,True,REGULAR,USD,2026-06-18,call
3586,NVDA260618C00066000,2024-12-20 14:39:11+00:00,66.0,72.48,81.35,82.4,0.0,0.0,2.0,2267.0,0.6887848504638674,True,REGULAR,USD,2026-06-18,call
3587,NVDA260618C00067000,2024-12-13 15:29:23+00:00,67.0,80.0,80.4,81.6,1.8499985,2.3672404,10.0,867.0,0.6821320849609377,True,REGULAR,USD,2026-06-18,call
3588,NVDA260618C00068000,2024-12-23 15:08:18+00:00,68.0,77.52,79.75,80.75,0.0,0.0,4.0,1946.0,0.6797517376708986,True,REGULAR,USD,2026-06-18,call
3589,NVDA260618C00069000,2024-12-24 14:30:09+00:00,69.0,80.05,79.45,80.0,0.0,0.0,3.0,2311.0,0.6846955358886719,True,REGULAR,USD,2026-06-18,call
3590,NVDA260618C00070000,2024-12-26 17:27:50+00:00,70.0,78.92,78.6,79.15,-1.4000015,-1.7430298,2.0,3708.0,0.6787141503906251,True,REGULAR,USD,2026-06-18,call
3591,NVDA260618C00071000,2024-12-13 20:30:43+00:00,71.0,72.85,77.85,78.4,0.0,0.0,16.0,548.0,0.6759675958251954,True,REGULAR,USD,2026-06-18,call
3592,NVDA260618C00072000,2024-12-13 16:31:08+00:00,72.0,70.97,77.05,77.6,0.0,0.0,22.0,1114.0,0.6715731085205079,True,REGULAR,USD,2026-06-18,call
3593,NVDA260618C00073000,2024-11-19 19:31:32+00:00,73.0,83.35,71.5,73.1,0.0,0.0,10.0,2715.0,0.5289353747558594,True,REGULAR,USD,2026-06-18,call
3594,NVDA260618C00074000,2024-12-06 17:27:37+00:00,74.0,78.53,75.3,76.05,0.0,0.0,1.0,630.0,0.6611972357177736,True,REGULAR,USD,2026-06-18,call
3595,NVDA260618C00075000,2024-12-24 14:57:55+00:00,75.0,76.6,74.5,75.25,0.0,0.0,4.0,5083.0,0.6567417138671876,True,REGULAR,USD,2026-06-18,call
3596,NVDA260618C00076000,2024-12-17 14:42:28+00:00,76.0,64.7,74.1,74.5,0.0,0.0,5.0,415.0,0.6588168884277343,True,REGULAR,USD,2026-06-18,call
3597,NVDA260618C00077000,2024-12-23 20:25:52+00:00,77.0,72.9,72.85,73.7,0.0,0.0,2.0,1129.0,0.6477696356201172,True,REGULAR,USD,2026-06-18,call
3598,NVDA260618C00078000,2024-12-24 17:14:22+00:00,78.0,73.76,72.55,72.95,0.0,0.0,3.0,586.0,0.6510044665527344,True,REGULAR,USD,2026-06-18,call
3599,NVDA260618C00079000,2024-12-26 16:17:21+00:00,79.0,71.8,71.65,72.25,6.560005,10.055189,4.0,1636.0,0.646365841064453,True,REGULAR,USD,2026-06-18,call
3600,NVDA260618C00080000,2024-12-26 17:01:58+00:00,80.0,71.11,71.1,71.45,-1.25,-1.7274737,11.0,7490.0,0.645084115600586,True,REGULAR,USD,2026-06-18,call
3601,NVDA260618C00081000,2024-12-26 15:23:50+00:00,81.0,68.92,69.85,70.75,-0.37000275,-0.5339915,3.0,901.0,0.6356847955322267,True,REGULAR,USD,2026-06-18,call
3602,NVDA260618C00082000,2024-12-19 14:53:45+00:00,82.0,62.28,69.6,70.0,0.0,0.0,1.0,930.0,0.6389806610107422,True,REGULAR,USD,2026-06-18,call
3603,NVDA260618C00083000,2024-12-20 15:42:07+00:00,83.0,63.2,68.3,69.25,0.0,0.0,2.0,1393.0,0.6283606500244141,True,REGULAR,USD,2026-06-18,call
3604,NVDA260618C00084000,2024-12-24 16:50:57+00:00,84.0,69.5,68.15,68.6,0.0,0.0,4.0,341.0,0.6338537591552735,True,REGULAR,USD,2026-06-18,call
3605,NVDA260618C00085000,2024-12-19 20:25:30+00:00,85.0,61.11,67.25,67.85,0.0,0.0,1.0,2050.0,0.6283606500244141,True,REGULAR,USD,2026-06-18,call
3606,NVDA260618C00086000,2024-12-26 14:49:07+00:00,86.0,66.67,66.75,67.1,8.419998,14.454932,50.0,898.0,0.6278723736572267,True,REGULAR,USD,2026-06-18,call
3607,NVDA260618C00087000,2024-12-11 19:09:14+00:00,87.0,65.9,66.05,66.4,0.0,0.0,10.0,1996.0,0.62540047454834,True,REGULAR,USD,2026-06-18,call
3608,NVDA260618C00088000,2024-12-16 15:49:37+00:00,88.0,58.35,65.35,65.7,0.0,0.0,1.0,854.0,0.6228675408935547,True,REGULAR,USD,2026-06-18,call
3609,NVDA260618C00089000,2024-12-11 14:30:10+00:00,89.0,62.6,64.65,65.05,0.0,0.0,200.0,1067.0,0.6208534008789064,True,REGULAR,USD,2026-06-18,call
3610,NVDA260618C00090000,2024-12-24 14:33:13+00:00,90.0,65.0,63.75,64.35,0.0,0.0,1.0,10031.0,0.6158485681152344,True,REGULAR,USD,2026-06-18,call
3611,NVDA260618C00091000,2024-12-16 18:27:09+00:00,91.0,56.15,63.25,63.65,0.0,0.0,8.0,4426.0,0.6154213262939454,True,REGULAR,USD,2026-06-18,call
3612,NVDA260618C00092000,2024-12-26 19:13:44+00:00,92.0,62.75,62.5,63.0,-1.0900002,-1.7073938,18.0,3102.0,0.6126442544555665,True,REGULAR,USD,2026-06-18,call
3613,NVDA260618C00093000,2024-12-13 20:22:09+00:00,93.0,57.0,61.8,62.3,0.0,0.0,3.0,2355.0,0.6098061480712893,True,REGULAR,USD,2026-06-18,call
3614,NVDA260618C00094000,2024-12-26 18:11:47+00:00,94.0,61.6,61.25,61.65,-4.6500015,-7.0188704,10.0,536.0,0.6091347680664063,True,REGULAR,USD,2026-06-18,call
3615,NVDA260618C00095000,2024-12-23 17:02:08+00:00,95.0,60.0,60.65,61.0,0.0,0.0,13.0,2415.0,0.6077920080566408,True,REGULAR,USD,2026-06-18,call
3616,NVDA260618C00096000,2024-12-26 18:42:21+00:00,96.0,60.35,60.0,60.35,5.279999,9.587795,3.0,6870.0,0.6058389025878907,True,REGULAR,USD,2026-06-18,call
3617,NVDA260618C00097000,2024-12-20 15:15:36+00:00,97.0,53.0,59.4,59.7,0.0,0.0,2.0,1376.0,0.6043130389404299,True,REGULAR,USD,2026-06-18,call
3618,NVDA260618C00098000,2024-12-17 15:22:23+00:00,98.0,48.65,58.75,59.0,0.0,0.0,1.0,1061.0,0.6016885534667971,True,REGULAR,USD,2026-06-18,call
3619,NVDA260618C00099000,2024-12-13 17:50:43+00:00,99.0,52.83,58.0,58.4,0.0,0.0,1.0,168.0,0.5989725161743166,True,REGULAR,USD,2026-06-18,call
3620,NVDA260618C00100000,2024-12-26 15:12:04+00:00,100.0,56.55,57.45,57.75,-1.6000023,-2.7515085,8.0,8108.0,0.597782342529297,True,REGULAR,USD,2026-06-18,call
3621,NVDA260618C00101000,2024-12-19 14:54:09+00:00,101.0,50.4,56.85,57.15,0.0,0.0,2.0,347.0,0.5965006170654297,True,REGULAR,USD,2026-06-18,call
3622,NVDA260618C00102000,2024-12-23 20:09:58+00:00,102.0,55.7,56.25,56.55,0.0,0.0,1.0,851.0,0.5951578570556642,True,REGULAR,USD,2026-06-18,call
3623,NVDA260618C00103000,2024-12-24 15:50:25+00:00,103.0,56.5,55.6,55.9,0.0,0.0,1.0,538.0,0.5927164752197267,True,REGULAR,USD,2026-06-18,call
3624,NVDA260618C00104000,2024-12-23 14:30:00+00:00,104.0,52.68,55.05,55.3,0.0,0.0,1.0,243.0,0.5916788879394532,True,REGULAR,USD,2026-06-18,call
3625,NVDA260618C00105000,2024-12-26 16:51:17+00:00,105.0,54.1,54.4,54.7,-0.10000229,-0.18450606,2.0,1259.0,0.5896037133789063,True,REGULAR,USD,2026-06-18,call
3626,NVDA260618C00106000,2024-12-19 15:11:13+00:00,106.0,47.7,53.85,54.1,0.0,0.0,6.0,491.0,0.5884440570068359,True,REGULAR,USD,2026-06-18,call
3627,NVDA260618C00107000,2024-12-23 14:52:15+00:00,107.0,51.4,53.25,53.55,0.0,0.0,5.0,455.0,0.587192848815918,True,REGULAR,USD,2026-06-18,call
3628,NVDA260618C00108000,2024-12-23 18:42:45+00:00,108.0,52.45,52.7,52.95,0.0,0.0,2.0,430.0,0.5858806060791015,True,REGULAR,USD,2026-06-18,call
3629,NVDA260618C00109000,2024-12-24 17:47:57+00:00,109.0,52.25,52.05,52.35,0.0,0.0,1.0,1913.0,0.5835612933349608,True,REGULAR,USD,2026-06-18,call
3630,NVDA260618C00110000,2024-12-26 17:41:18+00:00,110.0,51.74,51.5,51.8,-1.2099991,-2.285173,29.0,3541.0,0.5825542233276367,True,REGULAR,USD,2026-06-18,call
3631,NVDA260618C00111000,2024-12-17 14:40:39+00:00,111.0,43.0,50.95,51.25,0.0,0.0,1.0,655.0,0.581486118774414,True,REGULAR,USD,2026-06-18,call
3632,NVDA260618C00112000,2024-12-24 15:09:01+00:00,112.0,52.35,50.45,50.7,0.0,0.0,2.0,370.0,0.5808147387695313,True,REGULAR,USD,2026-06-18,call
3633,NVDA260618C00113000,2024-12-16 14:40:36+00:00,113.0,43.85,49.85,50.15,0.0,0.0,1.0,492.0,0.5791362887573243,True,REGULAR,USD,2026-06-18,call
3634,NVDA260618C00114000,2024-12-24 15:08:09+00:00,114.0,51.13,49.3,49.6,0.0,0.0,1.0,1718.0,0.577854563293457,True,REGULAR,USD,2026-06-18,call
3635,NVDA260618C00115000,2024-12-26 15:10:28+00:00,115.0,47.7,48.8,49.05,-2.880001,-5.6939526,1.0,651.0,0.5769390451049804,True,REGULAR,USD,2026-06-18,call
3636,NVDA260618C00116000,2024-12-19 16:59:45+00:00,116.0,44.0,48.2,48.5,0.0,0.0,2.0,232.0,0.575077491455078,True,REGULAR,USD,2026-06-18,call
3637,NVDA260618C00117000,2024-12-23 17:44:52+00:00,117.0,47.15,47.75,48.0,0.0,0.0,77.0,341.0,0.574924905090332,True,REGULAR,USD,2026-06-18,call
3638,NVDA260618C00118000,2024-12-24 14:38:58+00:00,118.0,48.79,47.2,47.45,0.0,0.0,2.0,234.0,0.573368524169922,True,REGULAR,USD,2026-06-18,call
3639,NVDA260618C00119000,2024-12-16 17:15:28+00:00,119.0,40.0,46.7,46.95,0.0,0.0,3.0,143.0,0.5726055923461916,True,REGULAR,USD,2026-06-18,call
3640,NVDA260618C00120000,2024-12-26 18:55:01+00:00,120.0,46.56,46.15,46.45,-1.0399971,-2.1848679,12.0,5545.0,0.5713543841552735,True,REGULAR,USD,2026-06-18,call
3641,NVDA260618C00121000,2024-12-26 17:01:58+00:00,121.0,45.71,45.65,45.95,0.55999756,1.2403046,17.0,756.0,0.5704693832397462,True,REGULAR,USD,2026-06-18,call
3642,NVDA260618C00122000,2024-12-26 17:33:02+00:00,122.0,45.4,45.15,45.45,-1.0999985,-2.3655882,14.0,523.0,0.5695233477783204,True,REGULAR,USD,2026-06-18,call
3643,NVDA260618C00123000,2024-12-23 19:43:37+00:00,123.0,44.95,44.7,44.95,0.0,0.0,25.0,715.0,0.5689130023193358,True,REGULAR,USD,2026-06-18,call
3644,NVDA260618C00124000,2024-12-26 17:23:00+00:00,124.0,44.55,44.2,44.45,-1.0,-2.1953897,3.0,573.0,0.5678448977661132,True,REGULAR,USD,2026-06-18,call
3645,NVDA260618C00125000,2024-12-26 18:45:15+00:00,125.0,43.9,43.7,43.95,-1.0999985,-2.444441,5.0,3571.0,0.566685241394043,True,REGULAR,USD,2026-06-18,call
3646,NVDA260618C00126000,2024-12-26 15:16:06+00:00,126.0,42.0,43.2,43.45,1.9599991,4.8951025,1.0,419.0,0.5654645504760744,True,REGULAR,USD,2026-06-18,call
3647,NVDA260618C00127000,2024-12-26 16:11:02+00:00,127.0,42.63,42.75,42.95,-0.30999756,-0.72193193,2.0,268.0,0.5646100668334962,True,REGULAR,USD,2026-06-18,call
3648,NVDA260618C00128000,2024-12-26 16:37:46+00:00,128.0,42.1,42.25,42.55,0.23999786,0.5733346,1.0,886.0,0.5640912731933594,True,REGULAR,USD,2026-06-18,call
3649,NVDA260618C00129000,2024-12-23 20:04:13+00:00,129.0,41.65,41.9,42.05,0.0,0.0,2.0,654.0,0.5639081695556643,True,REGULAR,USD,2026-06-18,call
3650,NVDA260618C00130000,2024-12-26 16:03:14+00:00,130.0,41.4,41.35,41.55,-0.099998474,-0.24096018,4.0,13380.0,0.5620466159057618,True,REGULAR,USD,2026-06-18,call
3651,NVDA260618C00132000,2024-12-26 16:08:04+00:00,132.0,40.35,40.45,40.7,-1.3300018,-3.1909833,2.0,820.0,0.5609785113525392,True,REGULAR,USD,2026-06-18,call
3652,NVDA260618C00134000,2024-12-26 16:21:47+00:00,134.0,39.3,39.6,39.8,-1.3300018,-3.2734478,3.0,2920.0,0.5596357513427734,True,REGULAR,USD,2026-06-18,call
3653,NVDA260618C00135000,2024-12-26 16:10:57+00:00,135.0,39.07,39.15,39.4,-1.3300018,-3.2920835,10.0,1084.0,0.5590864404296876,True,REGULAR,USD,2026-06-18,call
3654,NVDA260618C00136000,2024-12-26 16:50:19+00:00,136.0,38.55,38.75,38.95,-0.54999924,-1.4066477,3.0,2264.0,0.5584760949707033,True,REGULAR,USD,2026-06-18,call
3655,NVDA260618C00138000,2024-12-26 18:55:01+00:00,138.0,38.22,37.85,38.05,-0.37999725,-0.9844489,4.0,2817.0,0.5562483340454102,True,REGULAR,USD,2026-06-18,call
3656,NVDA260618C00140000,2024-12-26 19:26:48+00:00,140.0,37.15,37.1,37.25,-0.049999237,-0.13440655,600.0,5170.0,0.555790574951172,True,REGULAR,USD,2026-06-18,call
3657,NVDA260618C00142000,2024-12-24 15:27:09+00:00,142.0,37.45,36.2,36.45,0.0,0.0,7.0,2556.0,0.5539290213012696,False,REGULAR,USD,2026-06-18,call
3658,NVDA260618C00144000,2024-12-24 16:50:06+00:00,144.0,36.5,35.55,35.7,0.0,0.0,11.0,488.0,0.5541426422119142,False,REGULAR,USD,2026-06-18,call
3659,NVDA260618C00145000,2024-12-26 14:55:35+00:00,145.0,34.65,35.1,35.3,-0.34999847,-0.99999565,20.0,730.0,0.5530135031127931,False,REGULAR,USD,2026-06-18,call
3660,NVDA260618C00146000,2024-12-26 17:14:41+00:00,146.0,35.0,34.65,34.95,0.70000076,2.0408187,1.0,340.0,0.5522200540161133,False,REGULAR,USD,2026-06-18,call
3661,NVDA260618C00148000,2024-12-26 14:53:25+00:00,148.0,33.5,34.0,34.15,-1.5999985,-4.5584006,1.0,896.0,0.5515791912841796,False,REGULAR,USD,2026-06-18,call
3662,NVDA260618C00150000,2024-12-26 18:26:41+00:00,150.0,33.55,33.25,33.4,0.099998474,0.2989491,101.0,9862.0,0.5503890176391603,False,REGULAR,USD,2026-06-18,call
3663,NVDA260618C00152000,2024-12-26 18:49:14+00:00,152.0,32.8,32.55,32.7,0.099998474,0.3058057,6.0,1463.0,0.5497176376342775,False,REGULAR,USD,2026-06-18,call
3664,NVDA260618C00154000,2024-12-13 17:03:20+00:00,154.0,28.69,31.8,32.0,0.0,0.0,1.0,382.0,0.5484664294433594,False,REGULAR,USD,2026-06-18,call
3665,NVDA260618C00155000,2024-12-24 15:22:18+00:00,155.0,32.38,31.45,31.65,0.0,0.0,2.0,371.0,0.5479628944396975,False,REGULAR,USD,2026-06-18,call
3666,NVDA260618C00156000,2024-12-23 18:49:53+00:00,156.0,31.34,31.15,31.3,0.0,0.0,1.0,740.0,0.5477645321655275,False,REGULAR,USD,2026-06-18,call
3667,NVDA260618C00158000,2024-12-20 15:15:49+00:00,158.0,27.11,30.5,30.7,0.0,0.0,10.0,275.0,0.5476272044372559,False,REGULAR,USD,2026-06-18,call
3668,NVDA260618C00160000,2024-12-26 18:40:01+00:00,160.0,30.0,29.85,30.0,-0.12000084,-0.39840916,33.0,13053.0,0.5465438412475586,False,REGULAR,USD,2026-06-18,call
3669,NVDA260618C00162000,2024-12-13 16:26:11+00:00,162.0,25.77,29.2,29.35,0.0,0.0,22.0,375.0,0.545628323059082,False,REGULAR,USD,2026-06-18,call
3670,NVDA260618C00164000,2024-12-26 16:19:39+00:00,164.0,28.45,28.6,28.75,0.75,2.707581,1.0,441.0,0.5452926330566408,False,REGULAR,USD,2026-06-18,call
3671,NVDA260618C00165000,2024-12-26 15:46:39+00:00,165.0,28.02,28.25,28.4,-0.72999954,-2.5391288,16.0,3024.0,0.5443008216857912,False,REGULAR,USD,2026-06-18,call
3672,NVDA260618C00166000,2024-12-26 18:23:46+00:00,166.0,28.25,27.95,28.15,-1.2000008,-4.0747056,10.0,283.0,0.5443771148681642,False,REGULAR,USD,2026-06-18,call
3673,NVDA260618C00167000,2024-11-27 15:11:58+00:00,167.0,24.86,27.65,27.85,0.0,0.0,5.0,49.0,0.5440414248657227,False,REGULAR,USD,2026-06-18,call
3674,NVDA260618C00168000,2024-12-19 15:43:44+00:00,168.0,24.17,27.4,27.55,0.0,0.0,1.0,272.0,0.5440414248657227,False,REGULAR,USD,2026-06-18,call
